accuracy,precision,recall,f1_score,dataset,model,split,decision_score_field,decision_threshold,path_probability,average_log_probability,test_examples,seen_examples,unseen_examples,experiment_context,context_dataset_name,context_dataset_config_train_file,context_dataset_config_target_column,context_dataset_config_normal_label_value,context_dataset_config_anomaly_label_value,context_dataset_config_drop_columns,context_dataset_config_split_train,context_dataset_config_split_validation,context_dataset_config_split_test,context_preprocessing_missing_data_enabled,context_preprocessing_missing_data_strategy,context_preprocessing_scaler,context_preprocessing_pca_enabled,context_preprocessing_pca_n_components,context_preprocessing_sequence_length,context_preprocessing_sequence_stride,context_noise_enabled,context_noise_gaussian_mean,context_noise_gaussian_std,context_project_device,context_project_random_seeds,context_training_batch_size,context_training_epochs,context_training_early_stopping_enabled,context_training_early_stopping_patience,context_training_optimizer,context_automata_anomaly_threshold,context_automata_paa_window_size,context_automata_sax_alphabet_size,context_automata_sliding_window_size,context_automata_sliding_window_stride,context_automata_unseen_pattern_enabled,context_automata_unseen_pattern_method,context_automata_probability_smoothing,context_automata_probability_epsilon,context_automata_decision_score_field,context_automata_decision_fallback_quantile,context_run_family,context_run_seed,context_run_split,seed
0.558252427184466,0.1941747572815534,0.7142857142857143,0.3053435114503817,BATADAL,AUTOMATA,test,average_log_probability,-2.3804374144514537,9.197687270568676e-222,-2.4827070174432175,206,197,9,"{""automata"": {""anomaly_threshold"": 0.1, ""decision"": {""fallback_quantile"": 0.05, ""score_field"": ""average_log_probability""}, ""paa"": {""window_size"": 4}, ""probability"": {""epsilon"": 0.0001, ""smoothing"": true}, ""sax"": {""alphabet_size"": 3}, ""sliding_window"": {""size"": 4, ""stride"": 1}, ""unseen_pattern"": {""enabled"": true, ""method"": ""levenshtein""}}, ""dataset"": {""config"": {""anomaly_label_value"": 1, ""drop_columns"": [""DATETIME""], ""normal_label_value"": -999, ""split"": {""test"": 0.2, ""train"": 0.6, ""validation"": 0.2}, ""target_column"": ""ATT_FLAG"", ""train_file"": ""BATADAL_dataset04.csv""}, ""name"": ""BATADAL""}, ""noise"": {""enabled"": true, ""gaussian_mean"": 0.0, ""gaussian_std"": 0.05}, ""preprocessing"": {""missing_data"": {""enabled"": true, ""strategy"": ""mean""}, ""pca"": {""enabled"": true, ""n_components"": 1}, ""scaler"": ""standard"", ""sequence_length"": 16, ""sequence_stride"": 1}, ""project"": {""device"": ""cuda"", ""random_seeds"": [42]}, ""run"": {""family"": ""AUTOMATA"", ""seed"": 42, ""split"": ""test""}, ""training"": {""batch_size"": 32, ""early_stopping"": {""enabled"": true, ""patience"": 5}, ""epochs"": 50, ""optimizer"": ""adam""}}",BATADAL,BATADAL_dataset04.csv,ATT_FLAG,-999,1,"[""DATETIME""]",0.6,0.2,0.2,True,mean,standard,True,1,16,1,True,0.0,0.05,cuda,[42],32,50,True,5,adam,0.1,4,3,4,1,True,levenshtein,True,0.0001,average_log_probability,0.05,AUTOMATA,42,test,42
0.558252427184466,0.1941747572815534,0.7142857142857143,0.3053435114503817,BATADAL,AUTOMATA,test,average_log_probability,-2.3804374144514537,9.197687270568676e-222,-2.4827070174432175,206,197,9,"{""automata"": {""anomaly_threshold"": 0.1, ""decision"": {""fallback_quantile"": 0.05, ""score_field"": ""average_log_probability""}, ""paa"": {""window_size"": 4}, ""probability"": {""epsilon"": 0.0001, ""smoothing"": true}, ""sax"": {""alphabet_size"": 3}, ""sliding_window"": {""size"": 4, ""stride"": 1}, ""unseen_pattern"": {""enabled"": true, ""method"": ""levenshtein""}}, ""dataset"": {""config"": {""anomaly_label_value"": 1, ""drop_columns"": [""DATETIME""], ""normal_label_value"": -999, ""split"": {""test"": 0.2, ""train"": 0.6, ""validation"": 0.2}, ""target_column"": ""ATT_FLAG"", ""train_file"": ""BATADAL_dataset04.csv""}, ""name"": ""BATADAL""}, ""noise"": {""enabled"": true, ""gaussian_mean"": 0.0, ""gaussian_std"": 0.05}, ""preprocessing"": {""missing_data"": {""enabled"": true, ""strategy"": ""mean""}, ""pca"": {""enabled"": true, ""n_components"": 1}, ""scaler"": ""standard"", ""sequence_length"": 16, ""sequence_stride"": 1}, ""project"": {""device"": ""cuda"", ""random_seeds"": [123]}, ""run"": {""family"": ""AUTOMATA"", ""seed"": 123, ""split"": ""test""}, ""training"": {""batch_size"": 32, ""early_stopping"": {""enabled"": true, ""patience"": 5}, ""epochs"": 50, ""optimizer"": ""adam""}}",BATADAL,BATADAL_dataset04.csv,ATT_FLAG,-999,1,"[""DATETIME""]",0.6,0.2,0.2,True,mean,standard,True,1,16,1,True,0.0,0.05,cuda,[123],32,50,True,5,adam,0.1,4,3,4,1,True,levenshtein,True,0.0001,average_log_probability,0.05,AUTOMATA,123,test,123
0.558252427184466,0.1941747572815534,0.7142857142857143,0.3053435114503817,BATADAL,AUTOMATA,test,average_log_probability,-2.3804374144514537,9.197687270568676e-222,-2.4827070174432175,206,197,9,"{""automata"": {""anomaly_threshold"": 0.1, ""decision"": {""fallback_quantile"": 0.05, ""score_field"": ""average_log_probability""}, ""paa"": {""window_size"": 4}, ""probability"": {""epsilon"": 0.0001, ""smoothing"": true}, ""sax"": {""alphabet_size"": 3}, ""sliding_window"": {""size"": 4, ""stride"": 1}, ""unseen_pattern"": {""enabled"": true, ""method"": ""levenshtein""}}, ""dataset"": {""config"": {""anomaly_label_value"": 1, ""drop_columns"": [""DATETIME""], ""normal_label_value"": -999, ""split"": {""test"": 0.2, ""train"": 0.6, ""validation"": 0.2}, ""target_column"": ""ATT_FLAG"", ""train_file"": ""BATADAL_dataset04.csv""}, ""name"": ""BATADAL""}, ""noise"": {""enabled"": true, ""gaussian_mean"": 0.0, ""gaussian_std"": 0.05}, ""preprocessing"": {""missing_data"": {""enabled"": true, ""strategy"": ""mean""}, ""pca"": {""enabled"": true, ""n_components"": 1}, ""scaler"": ""standard"", ""sequence_length"": 16, ""sequence_stride"": 1}, ""project"": {""device"": ""cuda"", ""random_seeds"": [2026]}, ""run"": {""family"": ""AUTOMATA"", ""seed"": 2026, ""split"": ""test""}, ""training"": {""batch_size"": 32, ""early_stopping"": {""enabled"": true, ""patience"": 5}, ""epochs"": 50, ""optimizer"": ""adam""}}",BATADAL,BATADAL_dataset04.csv,ATT_FLAG,-999,1,"[""DATETIME""]",0.6,0.2,0.2,True,mean,standard,True,1,16,1,True,0.0,0.05,cuda,[2026],32,50,True,5,adam,0.1,4,3,4,1,True,levenshtein,True,0.0001,average_log_probability,0.05,AUTOMATA,2026,test,2026
0.558252427184466,0.1941747572815534,0.7142857142857143,0.3053435114503817,BATADAL,AUTOMATA,test,average_log_probability,-2.3804374144514537,9.197687270568676e-222,-2.4827070174432175,206,197,9,"{""automata"": {""anomaly_threshold"": 0.1, ""decision"": {""fallback_quantile"": 0.05, ""score_field"": ""average_log_probability""}, ""paa"": {""window_size"": 4}, ""probability"": {""epsilon"": 0.0001, ""smoothing"": true}, ""sax"": {""alphabet_size"": 3}, ""sliding_window"": {""size"": 4, ""stride"": 1}, ""unseen_pattern"": {""enabled"": true, ""method"": ""levenshtein""}}, ""dataset"": {""config"": {""anomaly_label_value"": 1, ""drop_columns"": [""DATETIME""], ""normal_label_value"": -999, ""split"": {""test"": 0.2, ""train"": 0.6, ""validation"": 0.2}, ""target_column"": ""ATT_FLAG"", ""train_file"": ""BATADAL_dataset04.csv""}, ""name"": ""BATADAL""}, ""noise"": {""enabled"": true, ""gaussian_mean"": 0.0, ""gaussian_std"": 0.05}, ""preprocessing"": {""missing_data"": {""enabled"": true, ""strategy"": ""mean""}, ""pca"": {""enabled"": true, ""n_components"": 1}, ""scaler"": ""standard"", ""sequence_length"": 16, ""sequence_stride"": 1}, ""project"": {""device"": ""cuda"", ""random_seeds"": [7]}, ""run"": {""family"": ""AUTOMATA"", ""seed"": 7, ""split"": ""test""}, ""training"": {""batch_size"": 32, ""early_stopping"": {""enabled"": true, ""patience"": 5}, ""epochs"": 50, ""optimizer"": ""adam""}}",BATADAL,BATADAL_dataset04.csv,ATT_FLAG,-999,1,"[""DATETIME""]",0.6,0.2,0.2,True,mean,standard,True,1,16,1,True,0.0,0.05,cuda,[7],32,50,True,5,adam,0.1,4,3,4,1,True,levenshtein,True,0.0001,average_log_probability,0.05,AUTOMATA,7,test,7
0.558252427184466,0.1941747572815534,0.7142857142857143,0.3053435114503817,BATADAL,AUTOMATA,test,average_log_probability,-2.3804374144514537,9.197687270568676e-222,-2.4827070174432175,206,197,9,"{""automata"": {""anomaly_threshold"": 0.1, ""decision"": {""fallback_quantile"": 0.05, ""score_field"": ""average_log_probability""}, ""paa"": {""window_size"": 4}, ""probability"": {""epsilon"": 0.0001, ""smoothing"": true}, ""sax"": {""alphabet_size"": 3}, ""sliding_window"": {""size"": 4, ""stride"": 1}, ""unseen_pattern"": {""enabled"": true, ""method"": ""levenshtein""}}, ""dataset"": {""config"": {""anomaly_label_value"": 1, ""drop_columns"": [""DATETIME""], ""normal_label_value"": -999, ""split"": {""test"": 0.2, ""train"": 0.6, ""validation"": 0.2}, ""target_column"": ""ATT_FLAG"", ""train_file"": ""BATADAL_dataset04.csv""}, ""name"": ""BATADAL""}, ""noise"": {""enabled"": true, ""gaussian_mean"": 0.0, ""gaussian_std"": 0.05}, ""preprocessing"": {""missing_data"": {""enabled"": true, ""strategy"": ""mean""}, ""pca"": {""enabled"": true, ""n_components"": 1}, ""scaler"": ""standard"", ""sequence_length"": 16, ""sequence_stride"": 1}, ""project"": {""device"": ""cuda"", ""random_seeds"": [999]}, ""run"": {""family"": ""AUTOMATA"", ""seed"": 999, ""split"": ""test""}, ""training"": {""batch_size"": 32, ""early_stopping"": {""enabled"": true, ""patience"": 5}, ""epochs"": 50, ""optimizer"": ""adam""}}",BATADAL,BATADAL_dataset04.csv,ATT_FLAG,-999,1,"[""DATETIME""]",0.6,0.2,0.2,True,mean,standard,True,1,16,1,True,0.0,0.05,cuda,[999],32,50,True,5,adam,0.1,4,3,4,1,True,levenshtein,True,0.0001,average_log_probability,0.05,AUTOMATA,999,test,999
